time,x,y,z
14.077,-0.00,0.02,-1.21
14.080,0.00,0.03,-1.21
14.083,0.01,0.03,-1.21
14.085,-0.00,0.03,-1.22
14.088,-0.01,0.01,-1.21
14.090,-0.01,0.01,-1.22
14.092,-0.00,0.01,-1.22
14.095,-0.02,0.03,-1.21
14.098,-0.03,0.02,-1.21
14.100,-0.02,0.03,-1.22
14.101,-0.00,0.03,-1.20
14.117,0.00,0.01,-1.23
14.119,-0.01,0.02,-1.21
14.120,0.00,0.02,-1.21
14.123,-0.02,0.03,-1.23
14.124,0.00,0.03,-1.22
14.130,0.01,0.02,-1.22
14.138,-0.02,0.01,-1.22
14.140,-0.02,0.03,-1.21
14.155,0.01,0.01,-1.23
14.157,-0.00,0.01,-1.22
14.159,-0.01,0.02,-1.22
14.165,-0.02,0.02,-1.23
14.167,0.00,0.02,-1.22
14.170,-0.02,0.02,-1.21
14.172,-0.01,0.04,-1.21
14.175,0.01,0.01,-1.21
14.176,-0.02,0.01,-1.20
14.191,-0.02,0.02,-1.21
14.193,-0.01,0.01,-1.21
14.197,-0.02,0.02,-1.21
14.199,0.00,0.03,-1.21
14.200,-0.01,0.00,-1.20
14.203,-0.01,0.04,-1.22
14.229,-0.02,0.03,-1.21
14.240,0.01,-0.00,-1.22
14.242,-0.00,0.02,-1.21
14.243,-0.01,0.01,-1.22
14.245,-0.02,0.02,-1.21
14.246,-0.03,0.02,-1.21
14.247,0.00,0.02,-1.22
14.248,-0.01,0.01,-1.21
14.249,-0.01,-0.01,-1.21
14.250,-0.01,0.00,-1.21
14.251,-0.01,0.01,-1.22
14.269,-0.02,0.02,-1.21
14.270,-0.02,0.02,-1.20
14.271,0.00,0.00,-1.22
14.273,-0.01,0.01,-1.22
14.274,0.01,0.01,-1.21
14.278,-0.00,0.01,-1.20
14.282,0.00,0.01,-1.21
14.304,0.00,0.02,-1.23
14.306,-0.03,0.01,-1.20
14.307,-0.00,-0.02,-1.20
14.309,-0.01,0.00,-1.21
14.310,-0.00,0.02,-1.20
14.311,0.00,0.02,-1.22
14.313,-0.02,0.00,-1.20
14.318,-0.00,0.01,-1.21
14.341,-0.00,0.00,-1.20
14.344,0.01,-0.00,-1.20
14.346,-0.01,0.02,-1.21
14.347,0.00,0.01,-1.21
14.350,-0.01,0.00,-1.22
14.351,-0.01,0.02,-1.20
14.352,-0.01,0.03,-1.21
14.353,0.00,0.02,-1.21
14.371,-0.00,0.00,-1.21
14.372,-0.02,0.02,-1.20
14.373,-0.02,0.01,-1.21
14.374,-0.02,0.01,-1.21
14.375,-0.01,0.01,-1.21
14.379,-0.01,-0.01,-1.21
14.383,-0.01,0.01,-1.20
14.422,-0.01,0.00,-1.20
14.425,-0.01,0.02,-1.21
14.427,-0.01,0.01,-1.21
14.428,-0.01,0.01,-1.21
14.430,0.01,0.01,-1.20
14.438,-0.01,0.01,-1.21
14.441,-0.01,0.02,-1.20
14.446,-0.01,0.03,-1.21
14.450,-0.02,-0.00,-1.20
14.455,-0.00,-0.01,-1.21
14.458,-0.01,0.02,-1.20
14.463,-0.02,0.01,-1.20
14.466,0.01,0.03,-1.20
14.468,-0.01,0.02,-1.20
14.469,-0.02,0.01,-1.20
14.470,-0.02,0.01,-1.21
14.472,-0.02,0.03,-1.19
14.473,-0.02,0.02,-1.21
14.475,-0.02,-0.00,-1.20
14.476,-0.01,-0.00,-1.20
14.478,-0.01,0.04,-1.20
14.483,-0.00,0.00,-1.20
14.486,-0.03,0.00,-1.20
14.491,0.00,0.01,-1.19
14.495,-0.01,0.02,-1.20
14.500,-0.01,0.01,-1.19
14.524,-0.01,0.01,-1.20
14.536,-0.02,0.02,-1.20
14.545,-0.01,0.02,-1.20
14.550,-0.01,0.01,-1.20
14.552,-0.02,0.02,-1.20
14.557,-0.01,0.01,-1.21
14.558,-0.01,0.02,-1.20
14.560,-0.02,0.04,-1.21
14.561,-0.02,0.01,-1.19
14.562,-0.01,0.02,-1.20
14.563,-0.02,0.03,-1.20
14.564,-0.02,0.03,-1.20
14.566,-0.01,0.02,-1.20
14.567,-0.01,0.04,-1.20
14.569,-0.01,0.01,-1.20
14.570,0.00,0.01,-1.20
14.586,-0.01,0.01,-1.19
14.587,-0.02,0.01,-1.20
14.593,-0.02,0.01,-1.20
14.594,-0.02,0.02,-1.19
14.596,-0.02,0.03,-1.20
14.597,-0.00,0.00,-1.20
14.601,-0.03,0.02,-1.20
14.622,-0.01,0.00,-1.19
14.623,-0.03,0.01,-1.20
14.623,-0.01,0.03,-1.20
14.624,-0.02,0.02,-1.20
14.624,-0.02,0.03,-1.20
14.632,-0.01,0.01,-1.20
14.633,-0.01,0.01,-1.20
14.649,0.00,0.01,-1.20
14.652,0.00,0.01,-1.20
14.653,-0.01,0.01,-1.20
14.653,-0.01,0.02,-1.19
14.679,-0.01,0.03,-1.19
14.680,-0.02,0.04,-1.20
14.681,0.00,0.01,-1.19
14.683,-0.02,0.02,-1.19
14.684,-0.01,0.03,-1.19
14.686,-0.01,0.04,-1.20
14.686,-0.01,0.03,-1.20
14.688,-0.01,0.02,-1.18
14.689,-0.00,0.02,-1.20
14.710,-0.01,0.01,-1.20
14.712,-0.02,0.02,-1.19
14.714,-0.01,0.00,-1.17
14.715,-0.01,0.02,-1.19
14.719,0.00,0.03,-1.19
14.721,-0.00,0.01,-1.18
14.723,0.00,0.01,-1.20
14.725,-0.01,0.03,-1.18
14.740,0.00,0.01,-1.18
14.743,-0.02,0.01,-1.20
14.744,-0.01,0.01,-1.20
14.746,-0.01,-0.00,-1.19
14.748,-0.01,0.01,-1.18
14.752,-0.02,-0.00,-1.19
14.757,-0.02,0.03,-1.18
14.779,-0.02,0.01,-1.19
14.784,-0.01,-0.00,-1.19
14.787,-0.00,0.02,-1.18
14.790,-0.01,0.02,-1.20
14.795,-0.01,0.03,-1.19
14.798,-0.02,0.02,-1.19
14.799,-0.02,0.01,-1.20
14.800,0.00,-0.00,-1.20
14.801,-0.01,0.01,-1.19
14.802,-0.01,0.03,-1.18
14.812,-0.01,0.03,-1.20
14.813,-0.01,0.00,-1.20
14.814,-0.01,0.01,-1.19
14.817,0.01,0.01,-1.19
14.856,0.00,0.00,-1.19
14.863,-0.00,-0.01,-1.20
14.866,-0.02,-0.00,-1.20
14.868,-0.02,0.02,-1.20
14.870,-0.01,0.00,-1.21
14.873,-0.01,0.01,-1.20
14.876,-0.02,-0.01,-1.20
14.879,-0.02,0.00,-1.20
14.881,-0.02,0.02,-1.20
14.882,-0.01,0.02,-1.20
14.889,-0.01,0.02,-1.20
14.890,-0.01,0.03,-1.19
14.892,0.00,-0.00,-1.20
14.893,-0.00,0.00,-1.19
14.894,-0.01,0.01,-1.20
14.896,-0.03,0.03,-1.19
14.897,-0.03,-0.00,-1.20
14.898,-0.01,-0.00,-1.20
14.916,-0.01,0.01,-1.20
14.917,-0.02,0.01,-1.19
14.922,-0.03,0.00,-1.20
14.923,-0.01,0.02,-1.19
14.923,-0.00,0.00,-1.20
14.924,-0.01,0.02,-1.20
14.943,-0.02,0.01,-1.18
14.944,-0.00,0.02,-1.19
14.944,0.00,0.02,-1.19
14.945,-0.01,0.02,-1.20
14.946,0.01,0.01,-1.19
14.949,-0.01,0.03,-1.19
14.977,-0.03,0.01,-1.20
14.983,-0.01,-0.00,-1.19
14.985,-0.01,0.01,-1.19
14.989,-0.01,0.01,-1.18
14.990,-0.02,0.01,-1.19
14.992,-0.01,0.02,-1.19
14.994,-0.01,0.03,-1.20
14.995,-0.01,0.04,-1.19
14.997,-0.01,0.03,-1.21
14.998,-0.02,0.03,-1.18
15.000,-0.03,0.02,-1.20
15.007,-0.02,0.02,-1.19
15.008,-0.01,0.01,-1.18
15.013,-0.01,0.02,-1.18
15.016,-0.01,0.02,-1.17
15.021,-0.03,0.00,-1.18
15.030,-0.01,0.03,-1.20
15.032,-0.01,0.03,-1.19
15.038,-0.01,0.02,-1.18
15.040,-0.02,0.01,-1.18
15.063,-0.02,0.02,-1.18
15.064,-0.00,0.02,-1.18
15.065,-0.01,0.01,-1.16
15.066,-0.00,0.00,-1.18
15.067,-0.02,0.01,-1.19
15.068,0.00,0.01,-1.18
15.069,-0.01,0.02,-1.18
15.075,-0.01,-0.00,-1.19
15.111,-0.01,-0.00,-1.19
15.117,-0.01,0.00,-1.18
15.118,-0.01,0.01,-1.18
15.120,-0.00,0.02,-1.18
15.122,-0.01,0.00,-1.18
15.123,-0.01,0.01,-1.18
15.124,-0.02,0.00,-1.18
15.125,-0.02,-0.00,-1.18
15.126,0.00,-0.02,-1.19
15.127,-0.01,0.02,-1.17
15.128,-0.00,0.02,-1.18
15.129,-0.02,0.02,-1.19
15.130,-0.01,0.02,-1.18
15.161,-0.01,0.02,-1.19
15.163,-0.01,0.02,-1.17
15.164,-0.01,0.03,-1.18
15.165,-0.01,0.02,-1.19
15.166,-0.03,0.03,-1.17
15.167,0.00,0.01,-1.19
15.168,-0.01,0.03,-1.20
15.170,-0.00,0.03,-1.18
15.171,-0.02,0.00,-1.18
15.189,-0.02,0.01,-1.19
15.192,-0.01,0.02,-1.20
15.193,-0.03,0.02,-1.18
15.195,-0.01,0.03,-1.18
15.197,-0.03,0.01,-1.19
15.198,-0.04,0.02,-1.20
15.202,-0.02,0.02,-1.19
15.228,-0.02,0.02,-1.19
15.233,-0.02,0.01,-1.19
15.235,-0.00,0.00,-1.19
15.236,-0.02,0.01,-1.19
15.239,-0.03,0.02,-1.19
15.240,-0.03,0.01,-1.20
15.243,-0.03,0.02,-1.19
15.245,-0.02,-0.01,-1.20
15.247,-0.01,0.02,-1.21
15.248,-0.03,0.01,-1.22
15.250,-0.02,0.02,-1.21
15.259,-0.04,0.02,-1.23
15.260,-0.04,0.02,-1.24
15.265,-0.01,0.00,-1.25
15.268,0.00,-0.02,-1.26
15.274,-0.02,-0.00,-1.27
15.297,-0.02,0.01,-1.27
15.302,-0.01,0.01,-1.28
15.304,-0.02,0.02,-1.30
15.305,-0.01,0.03,-1.30
15.306,-0.01,0.01,-1.30
15.307,-0.03,0.02,-1.32
15.308,-0.01,0.01,-1.30
15.309,-0.01,0.00,-1.31
15.333,-0.02,-0.01,-1.32
15.339,-0.01,0.01,-1.32
15.340,-0.02,0.03,-1.33
15.342,0.00,0.01,-1.33
15.343,-0.02,0.03,-1.33
15.344,-0.01,0.01,-1.31
15.345,-0.01,0.01,-1.32
15.346,-0.01,0.02,-1.32
15.363,-0.03,0.01,-1.31
15.364,-0.02,0.03,-1.31
15.365,-0.01,0.03,-1.32
15.366,-0.01,0.01,-1.31
15.367,-0.01,0.03,-1.31
15.369,-0.01,0.01,-1.29
15.374,-0.03,0.02,-1.30
15.400,0.00,0.02,-1.30
15.401,-0.01,0.02,-1.27
15.404,-0.01,0.02,-1.28
15.412,-0.02,0.03,-1.27
15.417,-0.01,0.03,-1.25
15.418,-0.01,0.04,-1.24
15.419,0.00,0.03,-1.24
15.420,-0.04,0.02,-1.24
15.421,-0.01,0.02,-1.22
15.422,-0.00,0.03,-1.21
15.423,-0.02,0.03,-1.21
15.450,-0.01,0.02,-1.19
15.461,-0.02,0.01,-1.18
15.464,-0.00,0.02,-1.18
15.468,-0.02,0.01,-1.17
15.470,-0.02,0.02,-1.16
15.477,-0.02,0.03,-1.16
15.480,-0.01,0.02,-1.15
15.482,-0.00,0.03,-1.14
15.485,-0.02,0.01,-1.15
15.499,-0.01,0.02,-1.12
15.501,-0.02,0.03,-1.13
15.502,-0.01,0.01,-1.13
15.504,-0.01,0.02,-1.14
15.505,0.01,0.00,-1.13
15.506,-0.01,0.01,-1.14
15.508,-0.01,0.02,-1.16
15.509,-0.00,0.03,-1.14
15.511,0.00,0.02,-1.15
15.516,-0.01,0.01,-1.15
15.520,-0.00,0.01,-1.14
15.523,-0.01,0.04,-1.16
15.527,0.00,0.03,-1.17
15.530,0.02,0.02,-1.16
15.533,-0.01,0.01,-1.18
15.536,0.01,0.02,-1.17
15.539,-0.01,0.04,-1.17
15.542,-0.02,0.02,-1.17
15.561,-0.02,0.04,-1.19
15.568,-0.01,0.01,-1.18
15.570,0.00,0.00,-1.18
15.571,-0.00,0.02,-1.20
15.572,-0.02,0.02,-1.18
15.573,-0.01,0.03,-1.17
15.574,-0.01,0.02,-1.18
15.610,0.01,0.03,-1.19
15.612,-0.02,0.03,-1.18
15.612,-0.01,0.02,-1.18
15.613,-0.01,0.02,-1.19
15.614,-0.01,-0.01,-1.16
15.615,-0.01,0.03,-1.19
15.616,-0.01,0.01,-1.18
15.617,0.00,0.02,-1.18
15.618,-0.01,0.02,-1.19
15.618,-0.01,0.02,-1.18
15.622,-0.02,0.02,-1.18
15.664,-0.02,0.02,-1.18
15.666,-0.01,0.02,-1.19
15.668,-0.02,0.01,-1.18
15.669,-0.01,0.01,-1.18
15.670,-0.01,0.02,-1.19
15.671,-0.01,0.01,-1.18
15.682,-0.02,0.02,-1.18
15.687,-0.01,0.01,-1.18
15.689,-0.01,0.02,-1.20
15.690,-0.02,0.01,-1.18
15.691,-0.01,0.03,-1.18
15.693,-0.02,0.03,-1.18
15.694,-0.02,0.02,-1.20
15.695,-0.02,0.02,-1.19
15.696,-0.02,0.03,-1.19
15.697,-0.00,0.02,-1.20
15.698,-0.01,0.02,-1.20
15.715,-0.01,0.01,-1.21
15.716,-0.01,0.01,-1.21
15.717,-0.00,0.00,-1.21
15.717,-0.01,0.03,-1.21
15.719,-0.02,0.02,-1.22
15.723,-0.02,0.01,-1.22
15.746,-0.02,0.01,-1.23
15.747,-0.01,0.03,-1.23
15.750,-0.02,-0.00,-1.24
15.752,-0.01,0.01,-1.24
15.753,-0.01,0.00,-1.25
15.756,-0.00,0.01,-1.24
15.756,-0.01,0.02,-1.24
15.758,-0.00,0.02,-1.25
15.775,-0.00,0.01,-1.24
15.785,-0.00,0.02,-1.23
15.788,-0.01,0.02,-1.24
15.792,-0.02,0.02,-1.24
15.795,-0.01,0.02,-1.24
15.799,-0.00,0.02,-1.23
15.799,-0.00,0.02,-1.22
15.800,0.01,0.01,-1.24
15.801,-0.01,0.03,-1.22
15.815,-0.01,0.03,-1.22
15.816,-0.01,0.02,-1.22
15.817,0.01,0.02,-1.21
15.818,0.00,0.02,-1.21
15.821,-0.02,0.02,-1.21
15.824,-0.03,0.02,-1.21
15.858,-0.00,0.02,-1.20
15.860,-0.01,0.02,-1.20
15.863,-0.02,0.01,-1.20
15.864,0.00,0.02,-1.20
15.866,-0.02,0.01,-1.19
15.867,-0.01,0.03,-1.19
15.870,-0.01,0.01,-1.19
15.874,-0.02,0.01,-1.18
15.876,-0.01,0.01,-1.17
15.879,-0.01,0.02,-1.19
15.882,0.00,0.01,-1.17
15.884,-0.03,0.04,-1.18
15.885,-0.01,0.02,-1.17
15.886,-0.01,0.01,-1.17
15.902,0.01,0.02,-1.16
15.903,-0.00,0.02,-1.18
15.904,-0.00,0.02,-1.18
15.912,-0.01,0.02,-1.17
15.919,-0.02,0.02,-1.18
15.920,0.01,0.00,-1.16
15.921,-0.02,0.01,-1.18
15.950,-0.00,0.02,-1.17
15.951,0.01,0.01,-1.18
15.952,-0.00,0.02,-1.18
15.953,0.00,0.01,-1.18
15.953,-0.00,0.01,-1.20
15.954,-0.01,0.01,-1.19
15.955,-0.02,0.02,-1.20
15.956,0.02,0.01,-1.20
15.957,-0.01,0.02,-1.21
15.962,0.00,0.02,-1.21
15.986,-0.01,0.03,-1.21
15.989,0.01,0.03,-1.23
15.990,0.00,0.03,-1.22
15.991,-0.00,0.03,-1.21
15.994,-0.01,0.00,-1.21
15.996,-0.00,0.01,-1.22
15.997,0.00,0.02,-1.20
15.998,0.00,0.04,-1.22
16.014,-0.00,0.00,-1.19
16.016,-0.02,0.02,-1.20
16.017,0.01,0.02,-1.20
16.019,-0.01,0.01,-1.20
16.020,-0.01,0.02,-1.21
16.024,-0.00,0.02,-1.20
16.028,-0.00,0.02,-1.21
16.042,-0.01,0.02,-1.20
16.046,-0.01,0.02,-1.20
16.047,0.01,0.02,-1.19
16.048,-0.00,0.02,-1.21
16.068,0.00,0.01,-1.20
16.069,0.01,0.00,-1.20
16.070,-0.02,0.03,-1.20
16.071,0.01,0.01,-1.21
16.072,0.00,0.02,-1.20
16.073,-0.01,0.01,-1.20
16.082,0.01,0.03,-1.19
16.085,-0.01,0.01,-1.19
16.089,-0.02,0.01,-1.20
16.096,0.01,0.00,-1.20
16.099,-0.01,0.02,-1.20
16.100,-0.00,0.02,-1.20
16.127,-0.02,0.00,-1.20
16.129,-0.01,0.01,-1.22
16.131,-0.01,0.02,-1.21
16.133,-0.00,0.03,-1.22
16.135,-0.01,0.01,-1.21
16.137,-0.01,0.01,-1.22
16.192,-0.01,0.02,-1.21
16.196,0.00,0.03,-1.23
16.198,-0.02,0.01,-1.20
16.199,-0.01,0.03,-1.21
16.200,-0.01,0.02,-1.22
16.201,-0.04,0.01,-1.21
16.203,0.00,0.01,-1.22
16.204,-0.01,0.03,-1.22
16.205,-0.01,0.01,-1.23
16.206,0.01,0.00,-1.21
16.208,-0.02,0.03,-1.23
16.209,-0.02,0.02,-1.21
16.210,-0.00,0.02,-1.22
16.211,0.01,0.01,-1.22
16.212,-0.02,0.03,-1.21
16.213,-0.01,0.01,-1.21
16.214,-0.00,0.02,-1.22
16.215,-0.01,0.01,-1.21
16.216,-0.01,0.03,-1.21
16.217,-0.04,0.03,-1.20
16.218,-0.01,0.01,-1.20
16.240,-0.00,0.01,-1.20
16.241,-0.01,0.03,-1.20
16.242,-0.02,0.02,-1.19
16.243,0.01,0.01,-1.19
16.244,-0.01,0.01,-1.22
16.244,-0.02,0.02,-1.19
16.278,0.00,0.03,-1.18
16.287,-0.02,0.03,-1.20
16.288,-0.02,0.03,-1.19
16.290,-0.02,0.01,-1.20
16.293,-0.00,0.01,-1.20
16.297,-0.02,0.02,-1.20
16.298,-0.02,0.02,-1.20
16.299,-0.01,0.00,-1.20
16.300,-0.02,0.02,-1.20
16.301,-0.01,0.01,-1.21
16.302,-0.00,-0.00,-1.20
16.302,-0.00,0.02,-1.20
16.303,0.00,0.01,-1.20
16.320,-0.01,0.02,-1.21
16.321,0.00,0.02,-1.21
16.321,-0.01,0.05,-1.21
16.322,-0.01,0.02,-1.21
16.324,-0.00,0.01,-1.21
16.328,-0.01,0.00,-1.20
16.345,-0.01,0.00,-1.21
16.346,-0.00,-0.00,-1.20
16.347,-0.01,0.02,-1.20
16.348,-0.00,-0.00,-1.20
16.356,-0.01,0.01,-1.21
16.357,-0.03,0.00,-1.23
16.393,-0.02,0.01,-1.21
16.400,-0.00,0.02,-1.20
16.401,-0.02,0.03,-1.21
16.403,-0.01,0.02,-1.22
16.405,-0.01,0.04,-1.21
16.407,0.00,0.01,-1.20
16.409,-0.00,0.02,-1.20
16.410,-0.01,0.01,-1.22
16.413,-0.01,0.02,-1.20
16.415,-0.02,0.01,-1.21
16.417,-0.01,0.02,-1.22
16.419,-0.01,0.02,-1.21
16.419,-0.03,0.01,-1.21
16.421,-0.02,0.01,-1.21
16.421,-0.01,0.01,-1.21
16.426,-0.01,0.03,-1.20
16.430,-0.02,0.03,-1.20
16.449,-0.01,0.03,-1.20
16.450,-0.00,0.02,-1.20
16.452,-0.00,0.04,-1.20
16.453,-0.02,0.02,-1.21
16.455,-0.01,0.01,-1.19
16.457,-0.00,0.01,-1.18
16.461,-0.01,0.02,-1.21
16.472,-0.01,0.01,-1.20
16.475,-0.02,0.02,-1.19
16.476,-0.02,0.01,-1.19
16.479,-0.02,0.01,-1.19
16.488,-0.02,0.03,-1.21
16.490,-0.02,0.02,-1.20
16.493,-0.01,0.02,-1.20
16.500,-0.02,0.00,-1.21
16.503,-0.01,0.02,-1.20
16.522,0.02,0.01,-1.21
16.523,-0.01,0.02,-1.21
16.524,-0.00,0.02,-1.21
16.526,-0.01,0.02,-1.20
16.527,0.00,0.03,-1.22
16.529,-0.00,0.04,-1.21
16.568,0.00,0.01,-1.20
16.569,-0.01,0.03,-1.21
16.571,0.00,0.02,-1.21
16.572,-0.00,0.01,-1.22
16.573,-0.01,0.01,-1.22
16.575,-0.00,0.01,-1.21
16.576,-0.02,0.03,-1.21
16.577,-0.01,0.02,-1.21
16.578,-0.01,0.01,-1.21
16.583,-0.02,0.02,-1.21
16.584,-0.00,0.02,-1.21
16.585,-0.02,0.01,-1.21
16.586,-0.00,0.01,-1.21
16.607,-0.01,0.01,-1.22
16.610,-0.00,0.01,-1.22
16.611,-0.02,0.01,-1.22
16.612,-0.02,0.02,-1.22
16.613,0.01,0.02,-1.21
16.614,-0.01,0.01,-1.24
16.645,-0.01,0.02,-1.23
16.646,-0.00,0.01,-1.22
16.647,-0.00,0.00,-1.23
16.651,-0.00,0.02,-1.21
16.652,-0.03,0.03,-1.23
16.653,-0.00,0.04,-1.23
16.653,-0.01,0.02,-1.23
16.655,-0.00,0.03,-1.24
16.656,-0.01,0.02,-1.22
16.656,-0.00,0.02,-1.23
16.680,0.00,0.02,-1.25
16.682,-0.02,0.01,-1.23
16.683,-0.00,0.02,-1.24
16.684,-0.01,0.02,-1.24
16.684,-0.01,0.02,-1.24
16.685,0.00,0.02,-1.24
16.686,-0.00,0.02,-1.25
16.718,-0.01,0.03,-1.23
16.722,-0.02,0.04,-1.23
16.722,0.02,0.01,-1.23
16.723,-0.01,0.02,-1.22
16.723,-0.01,0.01,-1.23
16.724,-0.02,0.02,-1.23
16.725,-0.01,-0.00,-1.23
16.726,-0.01,0.01,-1.21
16.726,-0.02,0.03,-1.21
16.732,-0.01,0.00,-1.21
16.754,-0.01,0.03,-1.22
16.756,-0.01,0.04,-1.22
16.757,-0.01,0.02,-1.21
16.758,-0.01,0.03,-1.21
16.759,-0.00,0.01,-1.20
16.762,0.00,0.02,-1.21
16.763,-0.00,0.03,-1.20
16.800,-0.01,0.02,-1.21
16.806,-0.01,0.01,-1.20
16.807,-0.01,0.02,-1.20
16.808,-0.01,0.03,-1.22
16.809,-0.00,0.00,-1.20
16.810,-0.01,0.02,-1.22
16.824,-0.02,0.02,-1.21
16.826,-0.01,0.02,-1.21
16.827,0.01,0.02,-1.21
16.829,-0.01,0.03,-1.22
16.833,-0.02,0.03,-1.21
16.835,-0.02,0.01,-1.21
16.836,-0.02,0.02,-1.22
16.837,-0.02,0.01,-1.22
16.838,-0.00,0.02,-1.22
16.840,-0.01,0.02,-1.22
16.841,-0.00,0.02,-1.22
16.842,-0.00,0.02,-1.22
16.865,-0.01,0.02,-1.22
16.867,-0.02,0.03,-1.23
16.869,-0.01,0.02,-1.23
16.871,-0.01,0.01,-1.23
16.873,-0.00,0.02,-1.23
16.875,0.01,-0.00,-1.23
16.877,-0.01,0.01,-1.24
16.879,-0.00,0.00,-1.23
16.918,0.01,0.02,-1.22
16.924,0.00,0.03,-1.23
16.926,0.01,0.02,-1.22
16.927,-0.01,0.01,-1.24
16.929,-0.01,0.04,-1.24
16.930,-0.01,0.02,-1.24
16.932,-0.01,0.03,-1.25
16.934,0.01,0.02,-1.24
16.936,-0.02,0.02,-1.24
16.937,0.01,0.02,-1.25
16.939,-0.01,0.01,-1.23
16.940,-0.01,0.01,-1.23
16.942,-0.00,0.03,-1.24
16.944,-0.01,0.01,-1.22
16.945,-0.03,0.03,-1.25
16.962,-0.00,0.01,-1.25
16.963,-0.03,0.03,-1.25
16.965,-0.01,0.02,-1.26
16.966,-0.01,0.02,-1.24
16.967,-0.01,0.02,-1.24
17.000,0.01,0.03,-1.27
17.002,-0.01,0.02,-1.26
17.004,-0.01,0.03,-1.26
17.006,-0.01,0.01,-1.26
17.007,0.00,0.04,-1.26
17.008,-0.02,0.02,-1.25
17.010,-0.02,0.02,-1.26
17.011,0.00,0.01,-1.27
17.014,-0.00,0.02,-1.26
17.016,-0.02,0.02,-1.28
17.020,-0.02,0.02,-1.27
17.027,0.01,0.01,-1.27
17.028,-0.03,0.02,-1.29
17.029,-0.02,0.02,-1.29
17.048,0.01,0.01,-1.29
17.050,0.00,0.00,-1.28
17.051,-0.02,0.04,-1.28
17.053,-0.02,0.02,-1.28
17.054,-0.02,0.03,-1.29
17.055,-0.01,0.03,-1.28
17.079,-0.01,0.02,-1.29
17.081,-0.02,0.03,-1.29
17.082,-0.03,0.01,-1.28
17.083,0.01,0.02,-1.30
17.084,-0.03,0.01,-1.29
17.087,-0.01,0.01,-1.29
17.088,-0.03,0.01,-1.29
17.089,-0.01,0.03,-1.30
17.111,-0.01,0.01,-1.29
17.113,-0.02,0.02,-1.29
17.116,-0.04,0.04,-1.29
17.121,-0.02,0.03,-1.28
17.130,-0.02,0.02,-1.29
17.136,-0.03,0.01,-1.29
17.138,-0.02,0.04,-1.29
17.139,-0.02,0.03,-1.28
17.140,-0.00,-0.00,-1.29
17.142,-0.02,0.03,-1.30
17.143,0.00,0.02,-1.28
17.145,-0.01,0.02,-1.30
17.150,-0.02,0.03,-1.31
17.152,-0.00,0.01,-1.30
17.179,0.01,0.03,-1.30
17.181,-0.03,0.03,-1.30
17.183,-0.01,0.04,-1.30
17.185,-0.01,0.01,-1.30
17.186,-0.02,0.02,-1.33
17.188,-0.02,0.01,-1.31
17.190,-0.02,0.01,-1.32
17.191,-0.02,0.04,-1.31
17.193,-0.02,0.02,-1.31
17.225,-0.02,0.02,-1.30
17.231,-0.02,0.02,-1.30
17.235,-0.00,0.00,-1.31
17.237,-0.02,0.01,-1.32
17.239,-0.03,-0.00,-1.31
17.240,-0.02,0.01,-1.31
17.241,-0.03,0.04,-1.33
17.243,-0.02,-0.00,-1.32
17.244,-0.01,0.02,-1.32
17.254,-0.03,0.01,-1.31
17.256,-0.01,0.02,-1.31
17.258,-0.00,0.02,-1.33
17.260,-0.02,0.01,-1.32
17.263,-0.01,0.01,-1.33
17.265,-0.01,0.01,-1.32
17.269,-0.01,0.01,-1.32
17.272,-0.03,0.02,-1.31
17.274,0.00,0.00,-1.31
17.276,-0.02,0.02,-1.31
17.283,-0.01,0.01,-1.32
17.285,-0.01,0.02,-1.31
17.316,0.00,0.03,-1.30
17.318,-0.02,0.01,-1.29
17.320,-0.02,0.03,-1.30
17.321,-0.02,0.01,-1.28
17.322,-0.01,-0.00,-1.30
17.323,-0.01,0.02,-1.28
17.325,-0.01,0.01,-1.29
17.326,-0.01,0.01,-1.28
17.329,-0.02,0.04,-1.26
17.332,-0.02,0.04,-1.27
17.333,-0.01,0.03,-1.25
17.352,-0.02,0.01,-1.26
17.356,-0.01,0.03,-1.24
17.357,-0.01,0.02,-1.25
17.359,-0.01,0.02,-1.24
17.360,-0.01,0.02,-1.25
17.361,-0.01,0.01,-1.25
17.378,-0.02,0.03,-1.24
17.382,-0.02,0.02,-1.24
17.386,-0.01,0.02,-1.24
17.391,-0.02,0.01,-1.24
17.392,-0.00,0.03,-1.24
17.395,-0.01,0.03,-1.23
17.398,-0.01,-0.00,-1.26
17.400,-0.01,0.03,-1.24
17.401,-0.01,0.01,-1.24
17.405,0.01,0.04,-1.24
17.407,-0.01,0.01,-1.24
17.420,-0.02,0.03,-1.23
17.422,-0.02,0.01,-1.23
17.422,0.00,0.01,-1.24
17.452,-0.01,0.03,-1.25
17.457,-0.01,0.01,-1.23
17.458,-0.00,0.01,-1.23
17.460,-0.01,0.02,-1.23
17.462,-0.01,0.03,-1.24
17.463,0.00,0.04,-1.23
17.464,0.00,0.02,-1.23
17.465,0.00,0.05,-1.24
17.466,-0.01,0.02,-1.24
17.468,-0.01,0.00,-1.25
17.469,-0.02,0.02,-1.23
17.489,-0.01,0.02,-1.24
17.491,0.00,0.02,-1.24
17.492,-0.01,0.02,-1.24
17.493,-0.02,0.01,-1.23
17.494,-0.02,0.03,-1.24
17.495,0.00,0.03,-1.24
17.530,-0.01,0.01,-1.23
17.533,-0.01,0.01,-1.24
